model,trait,shots,adapter,aggregation,repeats,n_evaluation_mean,rmse_mean,rmse_sd,rmse_ci025,rmse_ci975,r2_mean,r2_sd,r2_ci025,r2_ci975,ccc_mean,ccc_ci025,ccc_ci975,rmse_gain_pct_mean,rmse_gain_pct_ci025,rmse_gain_pct_ci975
Residual CNN,LW,80,shrunken_affine,pooled,500,856.0,607.4006793060768,8.24411370025902,591.7645841533237,624.7626858797661,0.2770958237521712,0.015236371649026241,0.24123859469917125,0.302562435369723,0.43945561759848767,0.40825585696923994,0.4612948496308991,23.47776777593867,21.527042712259735,24.949404589567393
Residual CNN,MFF,0,none,batch_macro,1,1256.0,52.70150660112754,,52.70150660112754,52.70150660112754,-0.6169073160697977,,-0.6169073160697977,-0.6169073160697977,0.08251851281586779,0.08251851281586779,0.08251851281586779,0.0,0.0,0.0
Residual CNN,MFF,0,none,pooled,1,1256.0,55.56285564664794,,55.56285564664794,55.56285564664794,-0.14338061832490823,,-0.14338061832490823,-0.14338061832490823,-0.010258360283900822,-0.010258360283900822,-0.010258360283900822,0.0,0.0,0.0
Residual CNN,MFF,5,intercept,batch_macro,500,1231.0,46.54974251692971,2.454810308150727,43.325586863851015,52.66438321185169,-0.17961737581867937,0.1410054641548895,-0.5489931859638635,-0.008715531176798389,0.0988787210320593,0.07955252591371892,0.11131021423986524,11.487339985497162,0.09986439557501102,17.515623877733127
Residual CNN,MFF,5,intercept,pooled,500,1231.0,50.05527995905791,3.380642316516678,46.138993661030625,57.86160766985299,0.06807854015920606,0.1384221099287263,-0.2525983281387399,0.21567681313748582,0.3308726173376014,0.14998429743543884,0.44280008105031216,9.945549589487753,-4.5284732824349065,17.167735154570675
Residual CNN,MFF,5,shrunken_affine,batch_macro,500,1231.0,46.66484652469003,2.547903044493533,43.30279316194688,53.338154342139674,-0.18339450107982624,0.14458018502355802,-0.5592951076488524,0.0019091779901686992,0.09877206059866457,0.05780062493881864,0.1296369130433355,11.302485922846436,-0.624163750180615,17.83050137188468
Residual CNN,MFF,5,shrunken_affine,pooled,500,1231.0,50.20125128294311,3.5334426765716587,46.0938563710228,58.99980904812873,0.062238963922979236,0.14531993979083824,-0.2937037150867066,0.21274313059996167,0.33208512427683556,0.15147886196280103,0.45085133528760374,9.682311943066289,-6.3955849593873735,16.991640018687438
Residual CNN,MFF,10,intercept,batch_macro,500,1206.0,44.4480440663876,1.1451470874294445,42.844414022210046,47.302963350959516,-0.06494394364701071,0.06216194227825012,-0.20646390971896225,0.017818916587874708,0.10499853135250856,0.09285329670095704,0.11486794560695725,15.41396442397789,9.803748437205286,18.511408163804763
Residual CNN,MFF,10,intercept,pooled,500,1206.0,47.58114280457082,1.571954299590649,45.76557392225304,51.32257062922215,0.16262221090861897,0.060796235027533486,0.026781677606831596,0.2268143414183601,0.36373493065271567,0.24885763045360715,0.4384308687361043,14.48269828022596,7.688744433288711,17.70831862181724
Residual CNN,MFF,10,shrunken_affine,batch_macro,500,1206.0,44.48023845212348,1.2182337942269605,42.71463022188583,47.4847135848569,-0.06370754424869063,0.06699794038754699,-0.22034878566626512,0.031292304670807805,0.10512329835200243,0.06425392885420353,0.13761543415352945,15.41142051382489,9.753742635582165,18.9126655662115
Residual CNN,MFF,10,shrunken_affine,pooled,500,1206.0,47.65480162068129,1.6720636124435775,45.68375628872574,51.628085313009294,0.15990765180835123,0.06437778817920745,0.008521997886699067,0.23309737844193013,0.3668691095893922,0.23934941097827261,0.44748480854021827,14.35011464811321,6.833739836538515,18.071356014041186
Residual CNN,MFF,20,intercept,batch_macro,500,1156.0,43.615808333305345,0.7330214474859795,42.52688042023142,45.427047514975726,-0.022690520237386654,0.03495729459344642,-0.109132202699601,0.027175169398508663,0.10824848890551608,0.09632554182425433,0.12017998546421216,17.037130361607705,13.437163156967472,18.948663811785185
Residual CNN,MFF,20,intercept,pooled,500,1156.0,46.75596744969334,0.9386901916963936,45.5512266045074,49.15093727020528,0.1939031526721905,0.03474701589333134,0.09923103371840743,0.23348863497793032,0.3718384635334479,0.28953435255403276,0.4303975201934881,16.064221032127204,11.331635624138125,18.043640367544803
Residual CNN,MFF,20,shrunken_affine,batch_macro,500,1156.0,43.50632248590004,0.7738860367214417,42.346680619048826,45.26843182412759,-0.012889729648399918,0.038506860906873774,-0.1088146191574747,0.044335855574137516,0.10899515029571895,0.07149216813879075,0.13821517703750585,17.33832203008,13.606198543388366,19.551051167020912
Residual CNN,MFF,20,shrunken_affine,pooled,500,1156.0,46.69550297244918,0.9855579912601801,45.35747757803461,49.251891227184466,0.1959443624130206,0.0363678572582262,0.10373885447590467,0.24137473770811177,0.37836478176532345,0.28341608297149035,0.44504551491333266,16.172516984223517,11.392676980384934,18.429000468320254
Residual CNN,MFF,40,intercept,batch_macro,500,1056.0,43.029356474230966,0.5214547032867428,42.09340632686125,44.13509835708823,0.004527394482241045,0.021116979808004935,-0.04680996028662266,0.03646622448999437,0.11066811894257737,0.09414636351834658,0.1284766963244498,18.128173647246793,16.313069885586106,19.46723147920105
Residual CNN,MFF,40,intercept,pooled,500,1056.0,46.27435212250075,0.5781825237203011,45.32508326921011,47.72810668524479,0.21536252349445442,0.016899726409590556,0.17504183626265143,0.23837703110921837,0.3769514711097868,0.31692079786473765,0.41717281009875856,17.186125151982438,14.839320732360173,18.363163984075015
Residual CNN,MFF,40,shrunken_affine,batch_macro,500,1056.0,42.79346768169788,0.5564342924702226,41.81055047367777,43.957667069813425,0.021254726291107754,0.022983520456744736,-0.035062285514745224,0.05349216086932163,0.11152745207938403,0.08206794959394709,0.1351685081411369,18.692495016281747,16.76205649092744,20.113736241364656
Residual CNN,MFF,40,shrunken_affine,pooled,500,1056.0,46.076539236946154,0.6219662821227163,45.06290902925957,47.65090358460515,0.22204391348436828,0.01825824607881865,0.17410872902070804,0.24743259535844048,0.3863715399559454,0.32155346521137773,0.4299941674830966,17.540236675039253,15.191137977183196,18.995312558514136
Residual CNN,MFF,80,intercept,batch_macro,500,856.0,42.706422089540695,0.7497890582038347,41.2269108011452,44.18500601881338,0.013438851763859363,0.021354235696921416,-0.028262243299715606,0.053563025596979556,0.11184009194441863,0.08401280295056526,0.14158878272217676,18.678192893340295,15.997047437902992,20.793084107866274
Residual CNN,MFF,80,intercept,pooled,500,856.0,46.38582140636892,0.7342377583117986,45.13599360436188,47.891932727450076,0.21959593504168454,0.017636864541870884,0.17878531547865487,0.2467504960006839,0.3758603369380106,0.34619733276169007,0.4035452134640873,17.495683880365753,15.501663018048847,18.860792286704015
Residual CNN,MFF,80,shrunken_affine,batch_macro,500,856.0,42.36595178361677,0.7543889932528128,40.837288505633545,43.96048403537655,0.03565941554775137,0.02006378275629471,-0.01044757828173906,0.06530245258079448,0.1144374224881362,0.09404931235499049,0.13221994142363655,19.450300693828254,16.8029616891986,21.5735543779564
Residual CNN,MFF,80,shrunken_affine,pooled,500,856.0,46.07950340637598,0.7410172440572764,44.7884122689444,47.56975693314435,0.2298501279418168,0.018518450808234155,0.1873309457660609,0.2572914300458799,0.38966994704554186,0.3550386728761726,0.4198378375538814,18.040189862511728,15.757554748749863,19.537909416446112
Residual CNN,PFD,0,none,batch_macro,1,1256.0,212.8376833858968,,212.8376833858968,212.8376833858968,-0.8617611143766266,,-0.8617611143766266,-0.8617611143766266,0.05023882623368951,0.05023882623368951,0.05023882623368951,0.0,0.0,0.0
Residual CNN,PFD,0,none,pooled,1,1256.0,214.76543793959345,,214.76543793959345,214.76543793959345,-0.21409248053783325,,-0.21409248053783325,-0.21409248053783325,-0.054503500073588174,-0.054503500073588174,-0.054503500073588174,0.0,0.0,0.0
Residual CNN,PFD,5,intercept,batch_macro,500,1231.0,177.95603280910532,8.357973073441187,166.02360314287193,197.88545276708217,-0.20713729463494104,0.1284244772846668,-0.5175306056483638,-0.03583080725092504,0.0673131913360045,0.05363690339735125,0.07643461406328751,15.04182653859008,5.078565514694253,20.884626251044608
Residual CNN,PFD,5,intercept,pooled,500,1231.0,182.79818400251355,10.140105625931174,169.66999413222845,208.41368182411347,0.11762045428561987,0.10212764020230497,-0.14345885013817217,0.2421212970750468,0.3839123188684248,0.19252854026921268,0.49006151930431335,14.881442822532241,2.9200659571386436,21.04224887149804
Residual CNN,PFD,5,shrunken_affine,batch_macro,500,1231.0,178.23464158548583,8.495958929716483,165.4689578222591,197.45680393882216,-0.20865644185623528,0.13023428868661183,-0.5245095166108852,-0.0246800434816511,0.06688563710108457,0.034780644179144206,0.09747594250652006,14.97811726494278,5.201095792691645,21.196505273398504
Residual CNN,PFD,5,shrunken_affine,pooled,500,1231.0,183.200178192954,10.099541661485398,169.43093321078325,207.59108545420392,0.11375904210546486,0.10141636091437639,-0.1345921891395953,0.24486761605809745,0.3824129450071014,0.18774993870375198,0.49171300889349695,14.694220210823365,3.3361016442844997,21.178439948791063
Residual CNN,PFD,10,intercept,batch_macro,500,1206.0,170.73686056107366,4.6436912380528295,164.37334622328962,182.01902829340668,-0.10249077706328258,0.06820924720484552,-0.27985110411196507,-0.01550321310522401,0.07111491684462157,0.061249132259561155,0.07853968837958498,18.498138860392274,12.866243644019576,21.60049580898046
Residual CNN,PFD,10,intercept,pooled,500,1206.0,174.99294014206183,5.33730315239751,168.10768966187277,188.30896794498102,0.19293243167572052,0.05193418355432089,0.06005605591357798,0.25664673366167556,0.41279871003036456,0.2802949265477247,0.4851961111627013,18.50137661992737,11.931212097078868,21.72697142540842
Residual CNN,PFD,10,shrunken_affine,batch_macro,500,1206.0,170.3070491669104,4.791081660961868,163.23378744983546,181.5340821855657,-0.0935120665089301,0.07098987487380558,-0.2611551957775757,0.0015741801028601415,0.06943858927035494,0.04105015193484545,0.09720131291238533,18.8197724264566,13.2989819217663,22.22840081729735
Residual CNN,PFD,10,shrunken_affine,pooled,500,1206.0,174.73170116007535,5.449387542573458,167.38787738561942,188.9281071858627,0.1953059233930501,0.05289107903302101,0.053941950350678086,0.26266497443795195,0.4126145544119981,0.28094791919191414,0.48675509675867573,18.623177679833642,11.728029031835492,22.08884056994666
Residual CNN,PFD,20,intercept,batch_macro,500,1156.0,167.06068567508356,2.55722347625125,163.199889581387,173.32216098870762,-0.05305897448789016,0.034869164136265486,-0.14653522048998324,-0.006115958034093742,0.073707083497424,0.06433466550947493,0.083414576825611,20.236615408310797,17.32910888352822,22.05877167392666
Residual CNN,PFD,20,intercept,pooled,500,1156.0,171.15990324399343,2.806349684876451,167.1150903873436,177.3219944139252,0.22849232848003795,0.02640492075067687,0.16412838552922593,0.26352560550855736,0.421938464198653,0.3460053548372897,0.47676302636356555,20.2871586501994,17.01007164895705,22.103877207526065
Residual CNN,PFD,20,shrunken_affine,batch_macro,500,1156.0,166.0701281155414,2.738312300255739,161.6998157057618,172.23955146164167,-0.03517813922400158,0.03758390027797926,-0.1292186141252371,0.016570814190553264,0.07288531672520307,0.04001052349212536,0.0992193665366503,20.870206599574466,17.572649333271865,22.766991266235564
Residual CNN,PFD,20,shrunken_affine,pooled,500,1156.0,170.49396778065704,3.035843637588446,165.83629520798326,177.77226099475658,0.23444263291854783,0.02844807780634888,0.16439576897574396,0.2716217888197869,0.42371647744727875,0.34075124375159105,0.4775611731417932,20.597192373975407,16.804387690504694,22.57585644813508
Residual CNN,PFD,40,intercept,batch_macro,500,1056.0,165.1770278441281,1.8980846081624299,161.66630097449868,168.9648295998156,-0.02972772347977489,0.020176607150032142,-0.07737173612862358,0.0007155002873878895,0.07447866261735714,0.06105086241380937,0.08867647526856881,21.144522120389645,19.118502858625604,22.435223545596262
Residual CNN,PFD,40,intercept,pooled,500,1056.0,169.3736654449747,1.9876306182903776,165.85001349257735,173.7010742837212,0.24465699367329213,0.01643934896612665,0.20907946378628453,0.26951092621813394,0.42780430007474285,0.38088517326985616,0.4654376927419743,21.13379906216271,19.138972104566996,22.372778165744553
Residual CNN,PFD,40,shrunken_affine,batch_macro,500,1056.0,163.56686790784775,1.99575232610244,159.9226043417452,167.87753704785646,-0.002871831405939984,0.02194886905624723,-0.05278347107138669,0.028880000997763795,0.0750059327054352,0.05050610481660213,0.09538956209635176,22.10080836175494,20.01843066670459,23.550306703235982
Residual CNN,PFD,40,shrunken_affine,pooled,500,1056.0,168.1916706465678,2.137655509348448,164.49470630288067,173.27996006015553,0.2551255329142458,0.01860697750246051,0.21020434063303278,0.2812376855857732,0.4316727080314777,0.38400489392849246,0.4670897825511917,21.683714734719043,19.40919660570083,23.146249080499093
Residual CNN,PFD,80,intercept,batch_macro,500,856.0,164.00992529691842,2.5301779541110916,158.99151420621257,168.58615403707958,-0.01894155812654955,0.0182436132087719,-0.05891659038400874,0.012992994692741214,0.07616417292134321,0.0534084405865096,0.10015387412282643,21.613541718869772,19.240942954405764,23.323097624951522
Residual CNN,PFD,80,intercept,pooled,500,856.0,168.71180567632925,2.414999062802339,163.81138887463072,173.07982915897497,0.2506162405284366,0.016346861618288102,0.21441246007569598,0.27924782107082413,0.42748280174928194,0.3923537204076983,0.45278574276567557,21.428322302419556,19.534139949969788,22.861347189260183
Residual CNN,PFD,80,shrunken_affine,batch_macro,500,856.0,161.89276093769814,2.5919154080108746,156.8527424731379,166.8222610057678,0.014569435401236487,0.01706503651360529,-0.023084949791975073,0.04228837006310629,0.07636143731296055,0.05880380139867297,0.09230884790054873,22.828060190449097,20.58042807676276,24.590209159094346
Residual CNN,PFD,80,shrunken_affine,pooled,500,856.0,167.03014781149665,2.511029799755995,162.004409587193,171.58625707206153,0.2654809964214593,0.016728826076409103,0.2290672034175285,0.2939428186694721,0.4318466078181511,0.3991462509110137,0.45521579948969754,22.21154521312691,20.092601798412613,23.826004656733172
Residual CNN,PRW,0,none,batch_macro,1,1256.0,599.5731032120395,,599.5731032120395,599.5731032120395,-0.5117756101445197,,-0.5117756101445197,-0.5117756101445197,0.10039511251066627,0.10039511251066627,0.10039511251066627,0.0,0.0,0.0
Residual CNN,PRW,0,none,pooled,1,1256.0,636.1420527985533,,636.1420527985533,636.1420527985533,-0.1486086870608032,,-0.1486086870608032,-0.1486086870608032,0.030191614922349317,0.030191614922349317,0.030191614922349317,0.0,0.0,0.0
Residual CNN,PRW,5,intercept,batch_macro,500,1231.0,543.1945750123002,25.61515787535366,508.16879262695795,615.2702695277977,-0.15903064918439413,0.1303139932635803,-0.47931767829215643,0.0014682079010462491,0.11999413955571706,0.09942631175757236,0.13380591845747963,8.805174417226835,-2.624637057666411,14.864702131594104
Residual CNN,PRW,5,intercept,pooled,500,1231.0,585.2110397266247,33.429875083003026,544.5071283789256,674.1160232726612,0.0256685680774666,0.11957303944623464,-0.30318928907349846,0.16216606731250277,0.27299975393579334,0.11898083572279229,0.37416876440942964,8.088986039638778,-6.524076956899939,14.605662598830145
Residual CNN,PRW,5,shrunken_affine,batch_macro,500,1231.0,543.3427697595865,26.946029013947218,505.9692530406912,614.0571810595331,-0.15762604154777662,0.1361630023454001,-0.5052883015164278,0.008119853925051788,0.1222316335578667,0.07759469823453898,0.15665352369403854,8.762933504882264,-4.405921546458359,15.095500710764851
Residual CNN,PRW,5,shrunken_affine,pooled,500,1231.0,585.9454942960265,35.277997830341306,541.6055393435923,691.2083898542952,0.02284856769963834,0.12649188703611836,-0.364935792092566,0.16853428047036043,0.2784978377221569,0.11994832070241415,0.38135499453073374,7.973010659500701,-9.00310382892377,14.869120910841046
