sample_id,cultivar_code,PC1,PC2
WD_B01-0089,WD,-2.2921516631787844,2.1016171527174823
WD_B01-0090,WD,-2.9145221981732568,2.2051732636212016
WD_B01-0091,WD,-2.6269161387619127,1.977940122557972
WD_B01-0092,WD,-4.350991911220179,0.7997929807325211
WD_B01-0093,WD,-1.9002944980597065,1.9297033857644785
WD_B01-0094,WD,-3.6984007416775366,0.8569200247660537
WD_B01-0095,WD,-3.7334695092715355,2.871971653094028
WD_B01-0096,WD,-3.9367237507683224,2.3422679388232495
WD_B01-0097,WD,-3.211386167183931,0.7556947728347227
WD_B01-0098,WD,-4.215896145162189,0.7583811990281464
WD_B01-0099,WD,-4.814303726522602,2.442308205877989
WD_B01-0100,WD,-3.6156659009527026,0.051343031821886306
WD_B01-0101,WD,-4.6524701508384,0.5755573418838955
WD_B01-0102,WD,-3.2620714550655796,0.4254202705434853
WD_B01-0103,WD,-2.1229001216299377,-0.7960747101377993
WD_B01-0104,WD,-3.5855896393663738,1.35355357845282
WD_B01-0106,WD,-4.349243265614504,1.1470064388791419
WD_B01-0107,WD,-4.000339803014824,2.17375108090274
WD_B01-0108,WD,-3.238783750737419,0.4545949199766747
WD_B01-0109,WD,-3.7510498356735535,2.06397734347295
WD_B01-0110,WD,-3.599864907715775,-0.23516641484879583
WD_B01-0111,WD,-3.5731604529066994,0.7382994327503477
WD_B01-0112,WD,-3.3611146533127294,0.34040022233029005
WD_B01-0114,WD,-2.173016958947904,1.1682202196225437
WD_B01-0115,WD,-3.344912620550552,3.4051916704567495
WD_B01-0116,WD,-2.73349560688887,1.5770876532557696
WD_B01-0117,WD,-4.205478040050874,1.2174083615898357
WD_B01-0118,WD,-2.6658910417265123,1.0759871158242653
WD_B01-0119,WD,-3.2492246678323653,-0.17218931865490128
WD_B01-0120,WD,-2.265419824921161,2.2966205477957655
WD_B01-0121,WD,-4.429184866304739,0.9529087158042361
WD_B01-0122,WD,-3.7797860348262358,1.2791410569617367
WD_B01-0123,WD,-3.442464710770815,0.5051633949987177
WD_B01-0124,WD,-3.873217986338259,0.7070610482921441
WD_B01-0125,WD,-3.6934948499528653,1.5686881006535562
WD_B01-0128,WD,-4.40306248145557,1.275656436579601
WD_B01-0129,WD,-0.3874831871310005,3.775768961179407
WD_B01-0130,WD,-1.9081484342539745,2.311164572241847
WD_B01-0131,WD,-3.317293256379479,1.7690547473107037
WD_B01-0132,WD,-4.792976555138802,1.719306975638729
WD_B01-0133,WD,-3.948386166814748,2.401658507779199
WD_B01-0134,WD,-2.7686553385356953,2.349503194242834
WD_B01-0136,WD,-4.40006582421423,0.08401347737119717
WD_B01-0137,WD,-3.5499025781966043,-0.6692789907627358
WD_B01-0138,WD,-3.7807826417923893,-0.04113807468556588
WD_B01-0139,WD,-4.0547590726957115,2.0461008598524844
WD_B01-0140,WD,-4.120527357436521,0.8646982535754989
WD_B01-0141,WD,-3.286500003118825,1.2360534584298053
WD_B01-0142,WD,-3.9648490569012793,1.5952026853742043
WD_B01-0143,WD,-4.581003717410608,1.8132973783848305
WD_B01-0145,WD,-3.4999396662045337,0.5636236843607707
WD_B01-0146,WD,-2.6222234755943155,1.6682598529869659
WD_B01-0147,WD,-3.123617227954029,1.8808290886906283
WD_B01-0148,WD,-3.085806941419918,-1.8816494242211101
WD_B01-0150,WD,-4.6853692795599935,1.2124616189172284
WD_B01-0152,WD,-4.092260245439734,0.5510172977415974
WD_B01-0153,WD,-3.322161746746025,2.4323157090793157
WD_B01-0154,WD,-3.8833250075686765,1.6985658268701267
WD_B01-0155,WD,-3.0938837918912006,0.24706809819447928
WD_B01-0156,WD,-3.3840764799654197,1.4693018784128686
WD_B01-0157,WD,-4.829941177106152,0.7173809250334573
WD_B01-0158,WD,-3.210227592924712,0.12446447530032582
WD_B01-0159,WD,-3.958122125351414,-0.2286977572513138
WD_B01-0160,WD,-3.4785195404980653,-0.3681714302187163
WD_B01-0161,WD,-4.03202061041224,2.1975477174400733
WD_B01-0162,WD,-3.665816742107793,0.725305735764805
WD_B01-0163,WD,-2.1425525388018265,1.1900828973661708
WD_B01-0164,WD,-4.179005307822277,0.38236191247430656
WD_B01-0165,WD,-3.100525242182874,1.0516921260414718
WD_B01-0166,WD,-4.028396147632207,0.08352270763362386
WD_B01-0167,WD,-3.9047336671080966,0.22738513612994515
WD_B01-0168,WD,-3.7008206622335376,-0.4524740625438992
WD_B01-0169,WD,-4.017626291213876,0.7480540824838096
WD_B01-0170,WD,-3.1132729121273752,2.3739684356722153
WD_B01-0171,WD,-3.254190588183066,1.4874960090363727
WD_B01-0172,WD,-2.2742895475693095,1.6872340903809637
WD_B01-0173,WD,-2.6715453389241874,1.9915979426128188
WD_B01-0174,WD,-3.8999844368247567,1.6852185115931626
WD_B01-0175,WD,-4.054248817748657,1.139051127912631
WD_B01-0176,WD,-4.023970445943778,2.579839658572874
WD_B01-0177,WD,-3.0025254483362485,2.336731486350344
WD_B01-0178,WD,-2.0704597682285764,2.4193399718167754
WD_B01-0179,WD,-3.9157511125844984,1.5533996307773659
WD_B01-0180,WD,-3.525875085691052,1.589072859355239
WD_B01-0181,WD,-4.379964274036793,1.952175949050563
WD_B01-0182,WD,-2.540909859472311,1.9500165563142848
WD_B01-0183,WD,-2.4398730778525564,1.9321581902018012
WD_B01-0184,WD,-4.513719824176246,0.6591348495165366
WD_B01-0185,WD,-3.021842185756248,1.2467486570333899
WD_B01-0187,WD,-3.5856996021333547,1.777493942532696
WD_B01-0188,WD,-4.780429370117665,1.9108379826445772
WD_B01-0189,WD,-3.6602625119351364,-0.46078777000526494
WD_B01-0191,WD,-4.307721074253389,1.1999092752727214
WD_B01-0192,WD,-4.322651334215193,2.9292335968555507
WD_B01-0193,WD,-2.650510917419849,1.883833819971263
WD_B01-0194,WD,-3.6791745766161412,2.2649128362357316
WD_B01-0195,WD,-2.703069125477826,1.474071504790113
WD_B01-0196,WD,-4.204527335580791,0.2955176860899959
WD_B01-0197,WD,-3.2562301393894666,0.8544581288678907
WD_B01-0198,WD,-2.5812068911106962,2.0311546210288576
WD_B01-0200,WD,-3.7193307553474173,-0.08977398379132688
WD_B01-0202,WD,-4.34813837947298,2.062993162575597
WD_B01-0203,WD,-5.120308006708062,0.9976784545499462
WD_B01-0204,WD,-3.7452934622235516,1.9799293951234433
WD_B01-0205,WD,-4.9497870600142235,1.3501933604194445
WD_B01-0206,WD,-4.903688477805246,2.2829116518507155
WD_B01-0207,WD,-3.2496948546252957,1.40927909901066
WD_B01-0208,WD,-5.197995609957142,1.5095476486096895
WD_B01-0209,WD,-4.530528207124884,1.2709937601763275
WD_B01-0210,WD,-3.744059562834427,1.0296511496776495
WD_B01-0211,WD,-3.81548559067322,0.34202149063076204
WD_B01-0212,WD,-4.5943380846729935,1.7394395832830272
WD_B01-0213,WD,-3.2241817568273228,-0.17351417135226113
WD_B01-0214,WD,-3.02408754615717,0.6545845549219743
WD_B01-0215,WD,-4.658399776873879,1.4749383859005092
WD_B01-0216,WD,-4.621178698507746,2.428517934371817
WD_B01-0218,WD,-3.379354668320195,-0.17206091731863737
WD_B01-0219,WD,-4.156680501871306,0.3822118381553887
WD_B01-0220,WD,-3.3093050811808054,-0.36628246147924975
WD_B01-0221,WD,-3.4076535582814875,1.2810506816175975
WD_B01-0222,WD,-4.259515880321526,2.332747990609567
WD_B01-0223,WD,-4.201555662738514,1.3870612782733416
WD_B01-0224,WD,-4.422586116128867,0.43336179915055867
WD_B01-0225,WD,-4.775083438819669,1.206437055163904
WD_B01-0226,WD,-4.6413482244561415,1.1242678384927747
WD_B01-0227,WD,-3.2784775930396046,0.10832463843320123
WD_B01-0228,WD,-4.392838989503339,1.511262002208736
WD_B01-0229,WD,-4.368023333536395,2.030606796971781
WD_B01-0230,WD,-2.7437769316292453,2.4067525598112987
WD_B01-0232,WD,-3.368052945365326,-0.8954714032921117
WD_B01-0234,WD,-2.1951075614053694,0.6863147867288301
WD_B01-0235,WD,-3.6743038991688795,0.10683738558302595
WD_B01-0236,WD,-3.9728252687203556,1.0680604020751256
WD_B01-0237,WD,-3.1696682424961953,0.582959897864454
WD_B01-0238,WD,-2.218002669025932,2.0537546698838876
WD_B01-0239,WD,-4.6520796765546555,0.551064655167892
WD_B01-0240,WD,-4.443303506963214,0.9228125201590708
WD_B01-0241,WD,-4.1235188931569775,0.5242431700387369
WD_B01-0242,WD,-3.835075720211622,1.131149009108871
WD_B01-0243,WD,-5.323626729790373,1.158483616838474
WD_B01-0244,WD,-2.6267868176065896,-0.02410956801534718
WD_B01-0245,WD,-3.6666774567139,1.077867934646167
WD_B01-0246,WD,-4.054196514732741,1.0438467202423032
WD_B01-0247,WD,-4.825084428165585,1.7478923193888418
WD_B01-0249,WD,-2.6592705845073144,0.6217575801964913
WD_B01-0250,WD,-2.7910988010869513,0.7204428862160733
WD_B01-0251,WD,-4.77158151466916,1.9591719569827428
WD_B01-0253,WD,-4.187861589674954,1.380103855486993
WD_B01-0254,WD,-3.915088561989421,0.28430026599000596
WD_B01-0255,WD,-2.8451261450252194,2.0861499369903136
WD_B01-0256,WD,-4.641276009748988,0.8822629580429865
WD_B01-0257,WD,-4.033580259136004,1.5216913146881474
WD_B01-0258,WD,-1.688649945316184,2.988146326507026
WD_B01-0259,WD,-4.18482032654653,1.7855646298931025
WD_B01-0260,WD,-4.393199203441748,1.7784324275159407
WD_B01-0261,WD,-2.0479224005775185,1.9201669550469398
WD_B01-0262,WD,-4.719876296738348,1.2718586205646498
WD_B01-0263,WD,-4.06313656012004,1.7364968848177724
WD_B01-0264,WD,-4.900212461586202,0.5229623884929556
WD_B01-0265,WD,-3.5323641902489764,3.287234804676187
WD_B01-0266,WD,-3.203880040720321,3.0005314519876385
WD_B01-0267,WD,-3.56695890234562,1.7113649067352843
WD_B01-0268,WD,-3.9763355506516525,1.6910396401482652
WD_B01-0269,WD,-5.1683191969632265,2.4812589621982912
WD_B01-0270,WD,-3.3731304291539446,1.1370269258781671
WD_B01-0271,WD,-5.278402047081511,2.623978676243661
WD_B01-0272,WD,-2.4429469132989086,1.6393359445263065
WD_B01-0273,WD,-2.9987122319354014,1.6671065455966745
WD_B01-0274,WD,-2.7591744392154784,1.5696011318898004
WD_B01-0275,WD,-3.699375264068565,-0.14830121129978593
WD_B01-0276,WD,-3.78092657914998,1.5982097673947215
WD_B01-0277,WD,-3.848906656516741,0.036632936667505986
WD_B01-0278,WD,-3.0403332659198172,1.8655568949842674
WD_B01-0279,WD,-2.3866839624115053,0.853449108753795
WD_B01-0280,WD,-2.071026107286938,2.17066343525048
WD_B01-0281,WD,-2.139123137082828,1.8397303803173242
WD_B01-0282,WD,-3.1161994080799857,1.929953945619469
WD_B01-0283,WD,-2.1377100298301457,1.914707546032216
WD_B01-0284,WD,-3.2880628956736535,-0.14134968670082698
WD_B01-0285,WD,-2.3967526868683535,2.021611324591886
WD_B01-0286,WD,-3.2068703877225033,-0.7529510601351097
WD_B01-0287,WD,-3.389141121099544,1.991993224448712
WD_B01-0288,WD,-2.5031745096717026,1.6632931645613356
WD_B01-0289,WD,-2.417350495771022,2.384754681355392
WD_B01-0290,WD,-2.9792818207627607,1.7549481236672158
WD_B01-0291,WD,-2.806828909539357,1.6425953673335782
WD_B01-0292,WD,-2.9202785920746566,1.723703853805095
WD_B01-0293,WD,-2.9149710518724072,1.8058823903686856
WD_B01-0294,WD,-3.2061991375070247,0.45228286701058046
WD_B01-0295,WD,-2.924913717664577,1.5322169575522224
WD_B01-0296,WD,-3.0657361842636086,0.8727802827572868
WD_B01-0297,WD,-3.6411102415554066,0.7137340211940603
WD_B01-0298,WD,-2.9476438382666306,1.9286633653694207
WD_B01-0299,WD,-2.006784760687451,1.375457012937646
WD_B01-0300,WD,-3.2866832007431803,1.4393253907871217
WD_B01-0301,WD,-3.0105051745207865,1.6897143038976195
WD_B01-0302,WD,-4.409029529450964,1.0851308310296206
WD_B01-0303,WD,-3.252126463436161,0.2190641105050431
WD_B01-0304,WD,-3.0786557446141676,0.6165335925021577
WD_B01-0305,WD,-3.4422182993483537,-0.5209942709567359
WD_B01-0306,WD,-4.193464758867992,0.2867733275425373
WD_B01-0307,WD,-4.693011628799247,2.200691095833757
WD_B01-0308,WD,-3.514160574588365,0.9960512054764896
WD_B01-0309,WD,-3.9091825969176224,0.17271525925832293
WD_B01-0310,WD,-3.29962188143484,0.413974186453185
WD_B01-0311,WD,-3.602298257628774,1.9602960165837646
WD_B01-0312,WD,-5.230023327368146,0.9859824889975061
WD_B01-0313,WD,-3.6644390620280762,1.4234390744165955
WD_B01-0314,WD,-3.5158310861038413,0.20454396445218936
WD_B01-0315,WD,-3.360753265285697,0.9567555949859418
WD_B01-0316,WD,-4.794699275869771,1.8082646533306534
WD_B01-0317,WD,-4.229417211875868,0.6939587049645215
WD_B01-0318,WD,-1.6333041341238714,1.7365860023168913
WD_B01-0319,WD,-2.7580199887260823,1.6717864473947919
WD_B01-0320,WD,-3.6553262012559453,0.4886121889344261
WD_B01-0321,WD,-2.802071884239366,1.722625537974919
WD_B01-0322,WD,-3.72052877554153,2.687823768454078
WD_B01-0323,WD,-3.6808464230863818,0.19282258823022305
WD_B01-0324,WD,-3.3548876240805097,0.26745555428905765
WD_B01-0325,WD,-3.410821673090147,-0.21683109994857133
WD_B01-0326,WD,-3.9330771850971136,0.28287426283697964
WD_B01-0327,WD,-2.2423294086474157,1.893420339572828
WD_B01-0328,WD,-3.763280665779112,1.5774916311423701
WD_B01-0329,WD,-2.5839289548432376,-0.6406611410568238
WD_B01-0330,WD,-3.8541432557900905,1.8170391338267469
WD_B01-0331,WD,-3.1736981780638613,-1.3482012067081728
WD_B01-0332,WD,-2.957951721040621,-0.6671566492042343
WD_B01-0333,WD,-3.255198930471477,-0.37329597010390386
WD_B01-0334,WD,-4.245599955336913,2.0409715301199958
WD_B01-0335,WD,-3.088779816861618,1.7284377416394292
WD_B01-0336,WD,-2.9369434846262013,1.658230316821018
WD_B01-0337,WD,-3.737084603042338,2.7141805226758806
WD_B01-0338,WD,-2.9573906675109716,2.172776104375632
WD_B01-0339,WD,-2.960535746341372,2.8856613601377883
WD_B01-0341,WD,-3.3743782067516053,2.261653931771446
WD_B01-0342,WD,-2.0944151989223645,1.663736887051989
WD_B01-0343,WD,-4.091851679593414,1.6228948144952762
WD_B01-0344,WD,-2.2761505787709564,1.713752303751512
WD_B01-0345,WD,-3.8209545477467266,1.5259756590903035
WD_B01-0346,WD,-3.6047550794890815,2.8141633341452135
WD_B01-0347,WD,-3.6557011077926815,2.578355295698932
WD_B01-0348,WD,-2.8969839746451163,1.7443098418154048
WD_B01-0349,WD,-3.455097684830747,-0.11014531241294949
WD_B01-0350,WD,-3.572664455908841,0.7391832018238895
WD_B01-0351,WD,-2.526786574565006,2.189814672753756
WD_B01-0352,WD,-4.996675479940161,0.935669226028189
WD_B01-0353,WD,-3.3132528933625736,2.4961043478260896
WD_B01-0354,WD,-2.6319391554039444,0.9417886791431809
WD_B01-0355,WD,-3.7027952706628326,1.9792377216525245
WD_B01-0356,WD,-4.491256613263234,0.7260186806547894
WD_B01-0357,WD,-3.654044519094717,1.6414210246014727
WD_B01-0358,WD,-3.7351628765844787,0.7425004149863716
WD_B01-0359,WD,-4.885735064832737,1.5940814710963032
WD_B01-0360,WD,-2.8853673866300005,0.9704080548092471
WD_B01-0361,WD,-4.727247374338488,1.5652348442518156
WD_B01-0362,WD,-3.8177240224172073,0.9237448205909692
WD_B01-0363,WD,-2.5800217672385766,0.7346667133937476
WD_B01-0364,WD,-4.10342887164005,0.14683716299893845
WD_B01-0366,WD,-4.314737802289722,1.6669809225718664
WD_B01-0367,WD,-5.022708894540808,1.7336394071588799
WD_B01-0368,WD,-2.9786212395715643,0.6272513325201899
WD_B01-0369,WD,-2.166972121741309,2.2308502999923046
WD_B01-0370,WD,-3.1412802899867405,2.289351210526766
WD_B01-0371,WD,-3.291929557494377,2.0752744099002194
WD_B01-0372,WD,-4.358899186150154,2.3817008146586165
WD_B01-0374,WD,-3.60675043777829,2.5556824114317984
WD_B01-0375,WD,-3.36756315326623,1.8565420395017997
WD_B01-0376,WD,-4.8807739524118725,2.0237710032486054
WD_B01-0377,WD,-3.473166965184586,0.27051525389384257
WD_B01-0378,WD,-4.41832724725223,0.5201011915395762
WD_B01-0379,WD,-3.996665872420532,2.494067594586397
WD_B01-0380,WD,-3.524071228587125,2.3112137532144628
WD_B01-0381,WD,-3.108762488734314,2.017325139718033
WD_B01-0382,WD,-5.102117865511678,1.8251411521601053
WD_B01-0383,WD,-2.709485502693346,2.3754471877293453
WD_B01-0385,WD,-2.973923814128116,1.3434269971630248
WD_B01-0386,WD,-4.098113785799241,1.5934064059528628
WD_B01-0387,WD,-4.890305020048694,2.1261330414106925
WD_B01-0388,WD,-2.868236139383992,2.1323728457389994
WD_B01-0389,WD,-2.8422001973129865,0.9927381839227145
WD_B01-0390,WD,-2.4075032046076963,2.22462678483377
WD_B01-0391,WD,-3.4999302584552887,0.31924128365353305
WD_B01-0392,WD,-3.4572475162494345,1.5486093277623063
WD_B01-0393,WD,-3.883078425871233,2.152829637165989
WD_B01-0394,WD,-3.1816755888337154,1.6518336227414905
WD_B01-0396,WD,-3.242181276671755,1.9922201666901054
WD_B01-0397,WD,-3.0885851674816487,2.507427314190102
WD_B01-0398,WD,-4.131294156753972,0.7581312719480698
WD_B01-0399,WD,-2.8300597166345827,2.168729947556165
WD_B01-0400,WD,-2.6155795003546776,1.7802191559981564
WD_B01-0401,WD,-5.110933993242946,1.1424312077425485
WD_B01-0402,WD,-3.619976690978746,1.8277249551900778
WD_B01-0403,WD,-3.9511243991017335,0.32972107581848453
WD_B01-0404,WD,-3.8223501733369383,1.6652532219088823
WD_B01-0405,WD,-4.571760124293134,2.4286916904566263
WD_B01-0406,WD,-4.985341717652302,2.119995060169517
WD_B01-0408,WD,-3.59956843242477,0.1642851106438187
WD_B01-0410,WD,-4.349616731388901,1.5234434194376494
WD_B01-0411,WD,-5.317283510860809,2.146506635582975
WD_B01-0412,WD,-3.794624398663464,1.2428547872385
WD_B01-0415,WD,-4.0983036054011235,1.5653356861782557
WD_B01-0416,WD,-3.8530283375471712,1.4954091942411813
WD_B01-0417,WD,-4.974504331266743,1.2536316461527641
WD_B01-0418,WD,-3.853424765553757,2.2462684523159573
WD_B01-0419,WD,-3.9144226240380045,2.4707331477148076
WD_B01-0420,WD,-3.1680181879281784,0.49244457311702794
WD_B01-0421,WD,-5.476038355278227,1.3766253745161892
WD_B01-0422,WD,-4.447929413718732,1.6147146019438539
WD_B01-0423,WD,-2.621764197981993,0.6662833373557109
WD_B01-0424,WD,-4.709880023670393,1.9972828526740092
WD_B01-0425,WD,-4.106208549100718,2.0864230036551734
WD_B01-0426,WD,-3.479031730002678,2.5385696036320087
WD_B01-0427,WD,-3.894355036826315,0.24114925880301424
WD_B01-0428,WD,-3.8353004030363995,2.0124920556154104
WD_B01-0429,WD,-2.77166131334585,2.118379765280122
WD_B01-0430,WD,-4.2177939513297265,1.9098315191168957
WD_B01-0432,WD,-4.569012490312277,1.6526505346960336
WD_B01-0433,WD,-3.059596094086036,1.875575359174589
WD_B01-0434,WD,-4.640702223711756,2.0595055246956595
WD_B01-0435,WD,-3.4459492023261125,1.4652143935756006
WD_B01-0437,WD,-1.803219297036117,1.8878126418014363
WD_B01-0438,WD,-5.536511884788124,2.0825903266376202
WD_B01-0439,WD,-5.036919081338975,1.4049567682561461
WD_B01-0440,WD,-3.484240776473844,2.0999670204429504
WD_B01-0441,WD,-4.959729773749645,2.3388159967479734
WD_B01-0442,WD,-4.791596286160634,0.8269800683197075
WD_B01-0443,WD,-3.7599240388155084,0.07848342518470923
WD_B01-0444,WD,-3.991717302147854,1.6150887806115108
WD_B01-0445,WD,-3.8945190474449793,0.5160901951482059
WD_B01-0446,WD,-4.918922925532608,1.1618543541917623
WD_B01-0447,WD,-4.013322595149695,2.5320535910245376
WD_B01-0449,WD,-3.651580970016025,0.42604868442852284
WD_B01-0450,WD,-4.018013870623165,0.08576301005284895
WD_B01-0451,WD,-5.474621880335794,1.4595856301045376
WD_B01-0452,WD,-4.747813584503509,2.5390411710539813
WD_B01-0453,WD,-3.5910224188523765,2.0339891531279757
WD_B01-0454,WD,-4.6272049313610815,1.4935623532056388
WD_B01-0455,WD,-3.167090126176214,2.220527143363041
WD_B01-0456,WD,-4.222818278327344,1.6119814151639298
WD_B01-0457,WD,-3.475157325590028,1.6875047029048726
WD_B01-0458,WD,-4.561273608520068,2.4351017853056565
WD_B01-0459,WD,-4.234510559866927,2.474144425674147
WD_B01-0460,WD,-3.520382469933411,0.014541644743304688
WD_B01-0461,WD,-4.809158109969163,1.2097281977462815
WD_B01-0462,WD,-2.0524009617959633,2.5926389999612223
WD_B01-0463,WD,-3.0222751800943968,1.620710353867696
WD_B01-0464,WD,-4.89189099332742,1.240426918920415
WD_B01-0465,WD,-4.326588382663312,0.8224656603454396
WD_B01-0466,WD,-2.946360517009311,0.689231648147512
WD_B01-0467,WD,-5.16384098644123,2.720733270362431
WD_B01-0468,WD,-4.289050467446915,1.9240985260117927
WD_B01-0469,WD,-4.477616406680523,1.8037159914583878
WD_B01-0470,WD,-3.8849819908606897,0.8566383589040036
WD_B01-0471,WD,-5.138454181219904,0.5974058107655149
WD_B01-0472,WD,-4.956164110354187,2.514264049954038
WD_B01-0473,WD,-4.311133519947235,2.449976480585669
WD_B01-0474,WD,-3.9241583121926125,2.6332480239612095
WD_B01-0475,WD,-4.445736983042687,2.2335112274904243
WD_B01-0476,WD,-4.974898199531885,1.6299898706817708
WD_B01-0477,WD,-5.041900156495157,2.3527177517381483
WD_B01-0478,WD,-4.689912587274093,1.6438250514123771
WD_B01-0479,WD,-3.3336901326156325,1.59029657242934
WD_B01-0480,WD,-4.09910876394937,0.88942072485036
WD_B01-0481,WD,-4.220092383748267,0.5448605858817697
WD_B01-0482,WD,-3.443339163768697,2.124938940859601
WD_B01-0483,WD,-3.338361688503996,1.5343958862022045
WD_B01-0484,WD,-4.77013690106748,1.7137717338104586
WD_B01-0485,WD,-5.081872757326625,1.4101037205318094
WD_B01-0486,WD,-5.15265311405524,1.8131945823390445
WD_B01-0487,WD,-4.789852651285351,2.2758517136422127
WD_B01-0489,WD,-5.243625582456926,1.3214455564360046
WD_B01-0490,WD,-4.800250498190586,1.6773295184333459
WD_B01-0491,WD,-3.4623060236684724,0.8794468561227754
WD_B01-0492,WD,-4.475392167600776,1.6914914306999718
WD_B01-0493,WD,-4.368405527598522,1.9700936798017932
WD_B01-0494,WD,-3.659482960348784,1.6803591886189573
WD_B01-0495,WD,-3.921419932166441,2.2821468537533836
WD_B01-0496,WD,-2.976111076347559,1.6937548966988791
WD_B01-0497,WD,-4.208429101176958,1.8338024160312023
WD_B01-0498,WD,-4.217260829089052,2.1702631759389903
WD_B01-0499,WD,-3.181936911468004,1.78305199607946
WD_B01-0500,WD,-4.789830276067482,2.4340320785141403
WD_B01-0501,WD,-3.1664350599977764,0.049208105116851156
WD_B01-0502,WD,-2.851689974382364,2.095770632504664
WD_B01-0503,WD,-3.6186803142270083,1.9361827106608758
WD_B01-0504,WD,-3.1161327734416435,2.1610704036659754
WD_B01-0505,WD,-3.3372034896129636,0.9897958024942476
WD_B01-0506,WD,-4.319555065997373,2.8358312454702683
WD_B01-0507,WD,-5.755427708443079,1.947890019102873
WD_B01-0508,WD,-3.366999158340244,1.410332376655523
WD_B01-0509,WD,-1.8955581558332626,1.900399534577139
WD_B01-0510,WD,-3.757472719553067,2.4722293169069944
WD_B01-0511,WD,-3.4993904842006556,2.059232143559049
WD_B01-0512,WD,-4.207842883756402,2.1597818645625186
WD_B01-0513,WD,-4.519587572521507,0.3025729462675379
